Date,Close,High,Low,Open,Volume
08-10-2018,558.8056641,599.8846517,544.5638677,596.8798574,42797887
15-10-2018,562.7161255,594.2045202,558.1472312,566.8734068,48592837
22-10-2018,521.5958862,572.1831255,518.5499907,566.9556614,36507315
29-10-2018,551.1184082,576.6666783,525.5285387,527.3593688,40393163
05-11-2018,548.829834,565.0575546,545.5010708,552.1585972,23228050
12-11-2018,541.6314697,562.8939895,533.0183135,554.2391832,32676089
19-11-2018,516.5823975,550.9102652,509.3839273,548.413693,32395821
26-11-2018,555.4456787,561.6455094,499.1895583,516.7904115,68925793
03-12-2018,568.2198486,572.7552985,553.0323671,560.1892382,34859820
10-12-2018,587.5681763,593.9344548,549.7451025,557.4845159,36250362
17-12-2018,537.7616577,592.3949484,535.4731332,592.3949484,45602614
24-12-2018,546.7077637,552.1586033,530.3967933,546.7493631,34628877
31-12-2018,550.1196899,563.3931427,541.756183,549.2458998,28449923
07-01-2019,568.8023682,574.0451596,550.494172,553.4068395,56652573
14-01-2019,608.289856,614.9889815,579.1631789,588.3588768,61449107
21-01-2019,607.7904663,624.9752248,600.0095035,614.3231939,35037791
28-01-2019,633.4732666,638.0336485,599.5424382,611.6755371,40570356
04-02-2019,636.6948242,646.1920912,625.0637645,633.4314187,24397205
11-02-2019,620.8381348,643.2634386,613.0143472,641.7154429,28058012
18-02-2019,614.9807129,625.6076432,603.5588453,621.1727459,30912453
25-02-2019,620.7962646,634.268167,612.7632862,615.4827738,33362263
04-03-2019,596.0698242,621.298322,594.6473639,620.7962831,24048718
11-03-2019,601.2578125,605.6090031,590.4216896,596.8647938,54332303
18-03-2019,621.800354,624.5198416,590.2124599,603.7680697,39337314
25-03-2019,622.4279175,625.8586862,601.717974,621.2146485,40640016
01-04-2019,635.3560181,640.7949937,620.8799855,620.8799855,34730274
08-04-2019,625.6914063,646.8197352,619.2483016,638.4939083,33925898
15-04-2019,600.0027466,611.9684841,596.2791296,606.4040237,57900319
22-04-2019,617.5328369,619.0390044,598.2872336,600.0025924,35157617
29-04-2019,605.4833984,630.7537227,600.9648961,617.5328401,22619514
06-05-2019,599.8352661,611.0897711,594.6473614,598.2872705,36602303
13-05-2019,605.7344971,616.6961034,588.7481185,599.5842407,38615427
20-05-2019,593.434021,607.8263958,583.6020277,602.2200575,39905116
27-05-2019,617.3237305,621.6749212,590.3380438,591.9279187,67780713
03-06-2019,618.4533081,628.327181,610.0019977,610.6713998,30260746
10-06-2019,619.5829468,635.1049346,617.7420527,619.2900482,29271547
17-06-2019,636.6090698,642.294605,624.4743034,630.4992418,34233681
24-06-2019,621.1647339,638.0516101,617.8976997,638.0516101,30925059
01-07-2019,609.2846069,630.6689795,605.4659708,623.7105656,22221306
08-07-2019,616.7097168,619.9767513,599.5258547,607.9692936,33900675
15-07-2019,666.4793091,677.5957624,640.0034217,647.4709664,61090047
22-07-2019,667.8370972,682.2630573,663.6365866,666.9460923,38350192
29-07-2019,658.1630859,678.6988714,646.8344869,669.9584486,43172896
05-08-2019,670.2553711,676.1106329,652.2653963,655.6172683,36809942
12-08-2019,657.2720947,670.2554466,645.0524908,670.2554466,18586155
19-08-2019,680.7354736,687.312013,656.2537446,658.1630624,30361194
26-08-2019,691.5125732,693.591567,662.8303324,675.3894434,43359449
02-09-2019,712.9393311,718.7521227,687.5665967,691.5125411,25879839
09-09-2019,703.7321777,713.0666213,688.0757597,710.0965711,21590944
16-09-2019,683.1115112,711.0724213,680.565754,706.0657448,42650759
23-09-2019,663.7637939,684.7238726,629.5657981,684.7238726,63841300
30-09-2019,673.3104248,685.657338,665.4185871,666.2247022,27758914
07-10-2019,691.4276733,699.0649453,659.0116866,674.4983769,41054131
14-10-2019,651.5864868,676.3227798,644.92511,667.6247767,59577718
21-10-2019,550.6048584,651.5865654,521.9650885,651.5865654,195830470
28-10-2019,591.0899658,597.5774231,547.7399223,547.7399223,76708651
04-11-2019,608.4902954,629.4134379,582.7122707,585.8485655,85971743
11-11-2019,604.8382568,612.6146152,590.9610693,600.5419205,34827709
18-11-2019,595.644104,619.9184053,588.6840074,605.7834477,44237771
25-11-2019,598.3508911,607.7169277,589.4574936,595.7730887,47549314
02-12-2019,614.4620361,618.672467,591.6484994,604.1508284,32091153
09-12-2019,611.1968994,620.9925689,601.1005073,615.2354667,38351812
16-12-2019,628.5969849,633.5377719,610.2516489,612.0560893,43350561
23-12-2019,633.2371216,633.7097082,624.3007196,629.1126485,15087267
30-12-2019,641.0134277,642.7319624,623.3554946,632.5066602,27949854
06-01-2020,634.2682495,647.7157528,608.6190863,641.0993834,45920800
13-01-2020,659.7883301,668.0802799,648.746767,653.0431032,63917429
20-01-2020,672.5914917,675.8137441,653.6876107,663.0106401,38138496
27-01-2020,669.7989502,681.2271963,660.9914592,669.4122694,30751146
03-02-2020,667.9085083,679.6375287,656.9098966,671.9470754,28693431
10-02-2020,675.770752,686.7264096,660.9483916,665.072864,20798434
17-02-2020,684.8361206,692.655433,673.0641467,679.0790185,16562736
24-02-2020,628.725769,697.3811812,620.4338203,687.4996092,41732143
02-03-2020,634.9556274,664.6862572,626.4918125,633.2800456,45632869
09-03-2020,551.9503784,623.6992044,489.7824047,622.5392144,57342350
16-03-2020,502.8432922,534.5932331,437.5819228,534.464322,88529107
23-03-2020,560.84375,579.9194936,443.2959995,464.0043195,83851891
30-03-2020,503.2728882,570.1238763,500.2224996,537.1279897,53105804
06-04-2020,546.7088623,563.3786702,503.2729074,503.2729074,38883615
13-04-2020,540.2643433,561.3593461,518.5678428,540.4791601,46955330
20-04-2020,565.3978882,587.4381156,539.448005,549.9310767,55021445
27-04-2020,614.8056641,618.6723664,561.1444185,568.0185559,39372754
04-05-2020,579.3181152,602.518336,569.2217229,592.7226662,36629912
11-05-2020,560.5001221,601.4012823,555.6882455,586.4500084,49156941
18-05-2020,594.9136963,597.9211318,561.1015489,566.9875089,41213242
25-05-2020,593.7536011,610.0796769,579.9623738,594.9135907,53604461
01-06-2020,612.7666016,620.0391816,602.2714979,608.5859857,49215413
08-06-2020,602.7505493,635.4552327,588.3361076,616.3376179,46681214
15-06-2020,614.5084839,624.132623,596.8279298,603.5778991,54390077
22-06-2020,651.6550903,654.6163352,602.7939919,615.8584482,71158066
29-06-2020,664.2840576,666.6792079,630.7954911,640.5067581,49903514
06-07-2020,680.9630127,694.1145977,663.238921,666.4614976,48710751
13-07-2020,786.6109619,832.2058947,680.5275306,686.319461,171942096
20-07-2020,803.769043,827.1544564,784.4336862,791.2707318,76913925
27-07-2020,841.3511353,859.1623578,800.1110155,802.6367789,68995709
03-08-2020,828.199585,848.6672364,817.225408,836.1253351,48214577
10-08-2020,830.5511475,843.5285307,820.622191,826.4576597,29189063
17-08-2020,826.3706055,846.9689247,824.4109365,830.9867039,33942989
24-08-2020,814.5690308,836.9528148,812.6528994,824.8028571,30933983
31-08-2020,800.5465088,827.8512064,794.4061706,814.5690066,42872536
07-09-2020,823.6705322,831.0301875,795.233541,800.3287114,36965083
14-09-2020,872.8364868,889.2541349,825.9350493,833.5124458,72064915
21-09-2020,880.9365234,903.1896424,844.835056,871.8349393,67991113
28-09-2020,886.3364868,895.3509425,869.6575059,883.8542077,30875164
05-10-2020,963.9829712,978.9635091,886.6848652,886.6848652,64637816
12-10-2020,982.0119629,1032.96336,951.5282212,978.0926247,111460871
19-10-2020,977.6569214,1008.576138,966.7698733,988.5439695,63503529
26-10-2020,933.6677856,994.4098927,926.4051424,987.9395593,39826241
02-11-2020,979.5765381,988.5998223,925.3047632,937.5412384,48466608
09-11-2020,997.7991333,1008.847198,948.9854092,994.1458895,54978321
16-11-2020,971.3013916,1007.966754,960.5174678,989.6560486,40809333
23-11-2020,968.3522339,1016.681835,960.429352,972.7538349,64288891
30-11-2020,998.8555908,1010.123628,968.3524666,968.3524666,42452126
07-12-2020,1023.988342,1038.337604,1000.043677,1009.991338,50202608
14-12-2020,1047.405029,1051.982651,1010.783623,1029.446476,44076346
21-12-2020,1088.119873,1108.19111,1014.172973,1045.820443,44952434
28-12-2020,1109.599487,1114.045147,1087.195383,1090.232444,28363866
04-01-2021,1155.068115,1159.205685,1105.242013,1117.126336,46656618
11-01-2021,1183.986816,1226.110231,1160.658327,1181.477925,85821629
18-01-2021,1180.377441,1198.159976,1149.698301,1177.86855,38462359
25-01-2021,1090.760986,1186.583836,1083.674364,1184.030886,31520485
01-02-2021,1119.855469,1147.937709,1092.477528,1100.88463,34465458
08-02-2021,1153.043579,1172.586647,1122.84855,1131.651753,31310270
15-02-2021,1136.75769,1169.417553,1122.408426,1162.022841,27662922
22-02-2021,1103.30542,1151.943114,1095.778639,1140.014732,42442112
01-03-2021,1159.117798,1200.624925,1108.323355,1112.108776,43802236
08-03-2021,1210.30835,1225.141725,1159.557863,1166.248383,29025610
15-03-2021,1183.546509,1237.730263,1156.30064,1206.038734,47367017
22-03-2021,1176.283936,1217.703048,1168.713202,1188.520409,31834461
29-03-2021,1219.419556,1232.448338,1176.239912,1176.283864,24442523
05-04-2021,1268.585693,1280.866119,1221.004335,1224.525617,32859523
12-04-2021,1191.733521,1300.717209,1162.022713,1297.592029,71462107
19-04-2021,1174.171143,1214.577754,1171.706203,1179.629085,35007502
26-04-2021,1192.261597,1209.471899,1162.902941,1172.806542,29370989
03-05-2021,1190.677246,1208.723812,1165.632069,1180.333483,23188710
10-05-2021,1158.853516,1190.985202,1154.363904,1188.300183,23682843
17-05-2021,1192.393921,1195.034882,1162.287008,1162.287008,24532982
24-05-2021,1236.893921,1246.753464,1184.118661,1194.286402,34801438
31-05-2021,1219.815918,1233.768974,1201.637281,1233.768974,27803478
07-06-2021,1287.480225,1291.662334,1225.548791,1237.739279,27546926
14-06-2021,1337.666016,1348.788762,1293.308416,1308.924795,41409033
21-06-2021,1400.754272,1404.135631,1320.670491,1328.500949,37977100
28-06-2021,1395.059692,1415.703471,1372.636166,1399.597752,26971848
05-07-2021,1390.699341,1411.921521,1374.46013,1396.260714,19708439
12-07-2021,1384.070068,1420.908627,1364.761023,1397.506433,30989806
19-07-2021,1415.213989,1422.377083,1368.142604,1374.50473,22773395
26-07-2021,1433.054688,1444.533384,1410.809194,1418.461622,26061487
02-08-2021,1468.380615,1494.808329,1440.796201,1448.137214,26982839
09-08-2021,1523.549561,1532.714749,1464.999477,1477.990826,28037002
16-08-2021,1542.013062,1562.07854,1500.725513,1519.545113,26967561
23-08-2021,1520.524048,1563.413317,1517.32061,1544.504647,31946005
30-08-2021,1513.272095,1529.288851,1479.458942,1515.407684,38786268
06-09-2021,1505.219116,1543.748356,1496.810363,1517.276218,16312937
13-09-2021,1504.952271,1529.82269,1490.626085,1497.566723,24371317
20-09-2021,1569.508667,1590.997837,1493.073123,1499.346396,26993393
27-09-2021,1481.683472,1574.091237,1472.651779,1573.868782,32043019
04-10-2021,1533.915894,1540.723037,1479.770379,1488.223667,21806646
11-10-2021,1526.708374,1587.082628,1478.880558,1496.676955,43039880
18-10-2021,1530.312256,1644.38712,1518.922518,1548.286574,45787922
25-10-2021,1483.996948,1543.081004,1478.035199,1532.314206,28072240
01-11-2021,1533.90979,1541.764715,1504.554855,1505.901414,11122698
08-11-2021,1598.095703,1600.474645,1528.792864,1553.030919,23842763
15-11-2021,1597.377563,1623.904701,1579.064345,1599.801325,19447723
22-11-2021,1518.604004,1602.763921,1511.736533,1601.507111,31361501
29-11-2021,1558.013306,1603.886049,1498.40562,1518.020469,36258589
06-12-2021,1579.288818,1588.400554,1518.469255,1553.030926,15128380
13-12-2021,1634.58728,1653.573776,1535.390808,1586.290783,35230151
20-12-2021,1672.874756,1683.871652,1604.469618,1617.396494,23177183
27-12-2021,1694.644043,1714.438499,1656.312051,1669.732708,18429459
03-01-2022,1628.707642,1718.253793,1615.870405,1694.644087,25530928
10-01-2022,1731.988525,1735.265173,1627.540486,1629.335897,40328518
17-01-2022,1603.033081,1754.027251,1594.325379,1740.24749,28486770
24-01-2022,1513.711426,1587.727332,1494.680107,1584.450684,38484601
31-01-2022,1562.995361,1609.406811,1535.211414,1542.258382,26695523
07-02-2022,1545.265869,1592.440353,1521.970447,1546.028897,26116855
14-02-2022,1532.338745,1575.877473,1506.574635,1517.122677,27020359
21-02-2022,1521.252197,1578.391192,1499.61751,1526.997536,42807876
28-02-2022,1547.016479,1558.4173,1494.680186,1510.120683,38266677
07-03-2022,1635.619873,1656.042679,1522.508949,1523.406655,42226442
14-03-2022,1664.885132,1726.557585,1642.801591,1644.193079,40395605
21-03-2022,1684.589722,1705.640877,1650.880828,1670.630354,27487182
28-03-2022,1708.827759,1722.697268,1663.134516,1675.118865,27292842
04-04-2022,1628.976929,1699.357086,1622.648169,1696.439542,29172541
11-04-2022,1569.683472,1628.438271,1551.011148,1628.438271,20962284
18-04-2022,1423.267578,1481.21453,1391.443952,1441.266623,74148394
25-04-2022,1407.198608,1437.945029,1391.758005,1411.911563,40241933
02-05-2022,1385.025391,1426.81364,1373.624571,1392.251966,25609928
09-05-2022,1350.508667,1424.479649,1344.853076,1382.466972,34649567
16-05-2022,1306.296631,1391.174649,1272.632663,1355.535773,46305883
23-05-2022,1311.862305,1335.786185,1256.114798,1306.251644,42535753
30-05-2022,1366.038696,1395.932339,1321.512516,1334.888353,52278125
06-06-2022,1339.771729,1394.02298,1336.868581,1375.334421,27104580
13-06-2022,1258.576416,1314.460705,1240.296055,1309.652432,34063709
20-06-2022,1307.384399,1331.33484,1253.768143,1261.07125,29487968
27-06-2022,1342.130615,1350.159426,1308.518337,1331.833772,27800125
04-07-2022,1373.928467,1376.196499,1326.345197,1342.901831,24365109
11-07-2022,1297.631836,1360.728532,1279.759788,1356.283167,26454643
18-07-2022,1366.53479,1397.107819,1313.68964,1315.458661,26361806
25-07-2022,1405.907715,1411.350992,1310.922573,1342.765722,33291490
01-08-2022,1466.645752,1474.855962,1386.538809,1418.880971,26134019
08-08-2022,1446.187988,1479.981667,1440.744711,1466.963185,15211614
15-08-2022,1448.909546,1462.427039,1427.952952,1446.187907,16447344
22-08-2022,1380.369873,1450.63347,1373.293568,1438.839702,19800779
29-08-2022,1318.180176,1357.281025,1313.644112,1332.287379,28121182
05-09-2022,1371.388184,1378.963388,1304.617347,1316.365708,19576753
12-09-2022,1249.277466,1408.901518,1241.384648,1384.225374,58022319
19-09-2022,1238.753662,1282.390686,1233.809397,1262.840206,41326790
26-09-2022,1282.299927,1287.60721,1229.273381,1233.809445,39238034
03-10-2022,1316.547363,1324.349483,1257.397124,1280.984661,21749648
10-10-2022,1337.458374,1355.375826,1282.390605,1294.002862,43393120
17-10-2022,1361.272705,1370.753034,1337.412966,1339.862507,20709995
24-10-2022,1372.839844,1392.481024,1367.169763,1377.602711,14711296
31-10-2022,1388.530884,1444.475655,1376.745819,1403.434204,19707643
07-11-2022,1439.981812,1443.100067,1361.934287,1395.317749,18883208
14-11-2022,1461.35083,1475.657995,1438.468434,1444.613255,19499703
21-11-2022,1500.099487,1507.757479,1432.55303,1450.987269,19561630
28-11-2022,1502.162842,1533.987115,1479.463941,1493.083259,28516881
05-12-2022,1439.248169,1508.537081,1431.727657,1502.254781,26632946
12-12-2022,1396.051392,1456.856988,1386.742637,1421.54758,35223085
19-12-2022,1373.031372,1403.158984,1359.595434,1382.982182,32441822
26-12-2022,1383.211426,1403.57172,1372.343489,1376.14959,23690684
02-01-2023,1328.458984,1405.635274,1326.62473,1388.530827,31723978
09-01-2023,1379.038696,1393.483453,1328.183913,1328.183913,43032244
16-01-2023,1399.123779,1423.244163,1377.800567,1384.862403,30500518
23-01-2023,1393.254028,1438.789423,1382.477782,1407.790474,20424394
30-01-2023,1466.853516,1471.668434,1387.61369,1402.104347,36564072
06-02-2023,1475.245361,1485.517144,1426.224833,1465.569622,28581861
13-02-2023,1452.546265,1480.656127,1436.221354,1464.6523,19658705
20-02-2023,1422.143677,1470.155275,1416.961884,1453.601081,16355088
27-02-2023,1356.706665,1412.376256,1345.701136,1412.376256,28984636
06-03-2023,1349.598999,1394.400654,1336.850905,1370.692931,19503058
13-03-2023,1302.962769,1355.789393,1282.785967,1342.857808,40170504
20-03-2023,1266.231934,1302.04569,1256.464505,1302.04569,40281916
27-03-2023,1309.612183,1311.446438,1251.466388,1271.36801,28329500
03-04-2023,1304.063354,1316.0777,1283.978244,1316.0777,19697563
10-04-2023,1274.073242,1315.160591,1268.387098,1305.943417,29034450
17-04-2023,1125.636353,1164.705959,1087.07121,1146.684495,94222420
24-04-2023,1148.931396,1154.663443,1114.309836,1126.232492,38941523
01-05-2023,1154.755005,1173.693707,1148.931269,1148.931269,24315376
08-05-2023,1142.006836,1170.621274,1136.366593,1157.827281,31927146
15-05-2023,1163.74292,1168.374346,1139.484834,1146.3175,39279714
22-05-2023,1208.269287,1213.772051,1164.980924,1167.457123,29741782
29-05-2023,1191.348633,1222.255785,1188.643151,1222.255785,43682018
05-06-2023,1176.6427,1217.073965,1174.83031,1212.008484,30782246
12-06-2023,1200.529785,1214.518006,1183.195438,1183.660165,27787598
19-06-2023,1175.759888,1212.938066,1174.226265,1202.714067,26418570
26-06-2023,1241.286255,1244.446422,1173.203725,1180.63936,25127318
03-07-2023,1236.360229,1262.15259,1231.852398,1236.174384,31204667
10-07-2023,1325.355469,1329.119804,1226.229247,1242.262335,40980238
17-07-2023,1237.661499,1393.066348,1212.938034,1325.355502,95896449
24-07-2023,1245.933594,1267.636331,1230.82996,1246.398321,36505252
31-07-2023,1281.113647,1288.131075,1239.19527,1253.601816,33602063
07-08-2023,1275.072021,1298.308382,1270.610708,1289.98981,21638340
14-08-2023,1290.826294,1319.825225,1269.262884,1275.071974,22791897
21-08-2023,1319.918213,1324.51908,1289.292735,1291.709294,17961696
28-08-2023,1341.992798,1343.991148,1311.832046,1319.918254,22653663
04-09-2023,1365.926147,1378.287936,1333.488167,1341.202683,22719221
11-09-2023,1404.963379,1411.283715,1361.186095,1365.92629,30882102
18-09-2023,1390.603149,1400.641188,1371.874622,1398.735875,20396061
25-09-2023,1334.185181,1384.747519,1316.107339,1384.747519,23961547
02-10-2023,1374.384277,1379.775159,1318.152282,1334.185372,19675566
09-10-2023,1330.188721,1411.144178,1301.236193,1361.557807,45531733
16-10-2023,1326.563721,1351.426625,1324.704812,1331.071552,23763659
23-10-2023,1282.972412,1331.304043,1257.644779,1325.030225,20569307
30-10-2023,1307.769531,1310.546865,1272.557976,1299.578544,16317068
06-11-2023,1288.751465,1324.904505,1281.360832,1312.335705,17000925
13-11-2023,1353.431641,1368.354153,1290.63453,1299.107894,23589110
20-11-2023,1353.290283,1382.00557,1349.759715,1357.62109,16646254
27-11-2023,1367.318604,1375.226985,1343.546109,1353.290455,21241205
04-12-2023,1403.895264,1407.237466,1357.621257,1374.991608,26652051
11-12-2023,1486.039673,1495.595767,1349.289002,1402.812391,49400017
18-12-2023,1471.446655,1499.785326,1432.233789,1476.201085,29341429
25-12-2023,1452.616943,1478.131159,1433.881373,1471.44664,21195159
01-01-2024,1442.872559,1465.891816,1400.929365,1448.94509,31706568
08-01-2024,1518.379761,1523.322556,1399.611419,1439.483281,50999544
15-01-2024,1562.111572,1568.042973,1525.440784,1548.695414,39837298
22-01-2024,1571.432251,1582.212321,1541.869605,1562.111529,27266240
29-01-2024,1594.263306,1617.941672,1542.246269,1567.71348,29632001
05-02-2024,1571.667603,1631.593132,1562.676492,1595.581339,26461996
12-02-2024,1602.077637,1608.997527,1539.798394,1572.609116,19735913
19-02-2024,1578.728882,1611.351356,1548.177744,1605.231704,22912239
26-02-2024,1557.874878,1589.038117,1548.742521,1576.939945,25332455
04-03-2024,1521.863159,1567.054433,1483.780142,1560.840655,21810778
11-03-2024,1538.38623,1560.746495,1495.077928,1514.04887,37669910
18-03-2024,1420.55957,1537.115455,1410.532732,1534.620497,42324761
25-03-2024,1410.391479,1423.336897,1394.856979,1420.559447,27708013
01-04-2024,1392.550171,1440.424651,1382.099712,1435.764347,38855047
08-04-2024,1397.869507,1425.219685,1387.842671,1396.221908,35054328
15-04-2024,1328.67041,1404.648187,1298.072154,1393.397489,67416331
22-04-2024,1346.558716,1362.187341,1330.365222,1336.814371,32135316
29-04-2024,1333.425049,1355.549943,1321.091505,1346.276225,30911244
06-05-2024,1341.521851,1365.105978,1330.318157,1336.908552,33626953
13-05-2024,1359.174683,1371.743483,1328.623429,1341.615966,28637010
20-05-2024,1379.369385,1391.655808,1344.440321,1359.786569,27845314
27-05-2024,1324.575073,1393.020977,1318.078805,1385.724469,66187365
03-06-2024,1472.749634,1478.607574,1304.453222,1382.863528,70295034
10-06-2024,1429.823364,1469.100555,1423.917361,1464.779106,32773272
17-06-2024,1471.885498,1495.941611,1429.823464,1429.823464,36143346
24-06-2024,1504.584351,1525.471352,1455.271844,1464.058813,37922816
01-07-2024,1582.082397,1599.752345,1497.622126,1497.622126,39638242
08-07-2024,1643.831055,1651.51363,1572.575215,1577.904931,46860480
15-07-2024,1721.809204,1770.833687,1632.547325,1657.707714,54896523
22-07-2024,1804.348999,1808.286296,1712.494178,1728.723643,38762673
29-07-2024,1748.938354,1827.49274,1744.088799,1818.46569,27237357
05-08-2024,1700.490112,1726.562877,1650.361353,1714.126637,34007629
12-08-2024,1785.19043,1787.975387,1697.945205,1702.698869,23278622
19-08-2024,1788.215454,1818.513658,1775.827278,1786.198801,17739446
26-08-2024,1866.577759,1873.588156,1790.040145,1795.802077,34768842
02-09-2024,1826.388306,1897.356122,1821.586696,1866.241667,24976287
09-09-2024,1866.961914,1880.886583,1814.048197,1815.008519,29393377
16-09-2024,1830.133667,1880.74259,1793.305341,1868.546547,33968320
23-09-2024,1831.093994,1896.251819,1797.146635,1833.254719,39044363
30-09-2024,1842.041626,1876.565154,1796.28226,1805.405319,28521397
07-10-2024,1858.31897,1898.556483,1830.709714,1846.891115,26098679
14-10-2024,1805.021118,1912.433105,1795.081809,1855.486084,30905613
21-10-2024,1788.167603,1823.459436,1765.071812,1816.064886,20687346
28-10-2024,1690.98291,1807.229931,1677.202313,1785.910713,25327109
04-11-2024,1777.350464,1787.694367,1668.618366,1674.931532,29681021
11-11-2024,1810.955933,1826.933051,1770.163169,1776.427725,17385610
18-11-2024,1847.572266,1859.033137,1743.405029,1796.047072,21247003
25-11-2024,1804.448486,1885.596997,1791.967867,1860.927064,37775412
02-12-2024,1867.143188,1893.852737,1782.449566,1805.565514,24912997
09-12-2024,1942.221191,1948.777171,1842.66742,1868.89134,27300001
16-12-2024,1866.900269,1942.124019,1856.313551,1938.093282,28374678
23-12-2024,1861.655518,1886.179739,1787.111596,1874.573274,12703158
30-12-2024,1883.023193,1906.236243,1792.016523,1860.635688,26542134
06-01-2025,1910.412476,1920.950701,1834.460283,1895.892242,31811701
13-01-2025,1763.267212,1925.807049,1759.916425,1899.777333,38525285
20-01-2025,1821.542603,1840.433609,1741.511177,1770.551646,30670531
27-01-2025,1798.135376,1842.910269,1759.916463,1795.610133,34654949
03-02-2025,1848.932007,1868.697048,1779.729998,1783.226497,26046274
10-02-2025,1803.040283,1850.243317,1775.796496,1850.243317,24404987
17-02-2025,1762.8302,1808.139331,1753.651876,1785.703334,19003526
24-02-2025,1639.189209,1756.031389,1634.090113,1748.309949,30626929
03-03-2025,1637.538086,1683.138521,1621.997985,1643.657048,41075302
10-03-2025,1534.439209,1669.589544,1518.850617,1637.538087,42923111
17-03-2025,1546.774292,1584.993204,1500.736719,1500.736719,32174527
24-03-2025,1525.503784,1590.67506,1515.159881,1552.019011,41624788
31-03-2025,1409.924194,1525.503691,1406.379085,1525.503691,38923969
07-04-2025,1368.937256,1414.634916,1269.432087,1313.138624,55634547
14-04-2025,1378.698242,1406.087621,1338.682532,1368.937069,36465497
21-04-2025,1437.653564,1458.535575,1369.471418,1369.471418,51629621
28-04-2025,1463.586182,1479.417589,1423.181942,1437.653567,29049489
05-05-2025,1464.265991,1479.223362,1451.154031,1471.453312,27147884
12-05-2025,1544.200439,1585.090307,1487.964675,1492.820957,44817042
19-05-2025,1519.821899,1541.577946,1495.734696,1531.185551,31354516
26-05-2025,1517.782227,1562.65434,1510.400702,1521.57015,36326778
02-06-2025,1540.221069,1545.244147,1512.446197,1536.478318,26684778
09-06-2025,1577.844971,1609.953402,1546.524404,1554.206844,39544426
16-06-2025,1598.429932,1622.560521,1573.018896,1575.875194,33194213
23-06-2025,1583.754517,1605.028807,1551.646085,1576.860063,39272702
30-06-2025,1615.961426,1624.136326,1570.064086,1590.648979,28798051
07-07-2025,1570.852051,1621.378475,1539.433016,1615.272007,29187966
14-07-2025,1562.184692,1587.694195,1536.281317,1567.79882,35548371
21-07-2025,1492.846191,1567.897318,1488.512631,1556.176723,45212351
28-07-2025,1447.441284,1504.074297,1443.403128,1491.073375,34783739
04-08-2025,1401.642456,1460.442371,1392.876626,1439.463484,49330502
11-08-2025,1425.87146,1447.835268,1392.679638,1398.490702,39744962
18-08-2025,1465.071411,1485.262311,1408.044406,1442.615142,33762652
25-08-2025,1447.441284,1515.794892,1445.569908,1483.981865,40301768
01-09-2025,1422.818237,1489.989987,1411.393167,1454.434208,25642514
08-09-2025,1502.596924,1519.636122,1406.764089,1429.121769,45025903
15-09-2025,1516.976807,1531.5537,1478.564849,1502.59697,42206298
22-09-2025,1427.053467,1491.86126,1419.469495,1460.343757,48513297
29-09-2025,1424.788086,1442.910674,1405.877632,1437.986064,31197647
06-10-2025,1492.05835,1498.755747,1420.553037,1424.788129,25625208
13-10-2025,1419.371094,1491.565926,1412.378171,1474.428259,43411368
20-10-2025,1502.400024,1522.689393,1428.136882,1431.781046,37703831
27-10-2025,1459.949951,1497.278399,1458.37398,1487.232243,30797887
03-11-2025,1476.800049,1491.400024,1449.099976,1482.300049,30872441
10-11-2025,1502.800049,1559.199951,1488.800049,1490.099976,67511619
17-11-2025,1545,1555,1483.199951,1496,42990485
24-11-2025,1560.099976,1585,1525.900024,1563.599976,46958844
01-12-2025,1616.199951,1631.800049,1554.099976,1562.5,47527425
08-12-2025,1598.199951,1630,1580.5,1617.099976,29417383
15-12-2025,1638.699951,1654.900024,1585,1585,34233760
22-12-2025,1656.099976,1693.199951,1651.699951,1664,35969641
29-12-2025,1640.400024,1673.099976,1609.199951,1658,26180101
05-01-2026,1614.099976,1644.300049,1583.099976,1637,25651505
12-01-2026,1689.800049,1694,1583.099976,1610.099976,41959094
19-01-2026,1670.800049,1685,1631.199951,1685,29834072
26-01-2026,1654.5,1689.400024,1604,1670.800049,39460447
02-02-2026,1535.800049,1728,1510.099976,1662,44404747
